  0.35479575      5.11915274E-02
  0.37405792      5.03089130E-02
  0.45177576      4.94263023E-02
  0.70326054      4.85436879E-02
  0.73737764      4.94263023E-02
  0.84923232      5.03089130E-02
  0.90764588      4.94263023E-02
  0.99359030      4.85436879E-02
   1.2771533      4.76610772E-02
   1.4251230      4.67784628E-02
   1.5257199      4.76610772E-02
   1.6778377      4.85436879E-02
   1.7197137      4.76610772E-02
   1.7415310      4.67784628E-02
   1.7471604      4.58958521E-02
   2.0715382      4.50132377E-02
   2.2814033      4.41306271E-02
   2.7324123      4.32480127E-02
   2.9498758      4.23654020E-02
   3.0853114      4.14827876E-02
   3.2032745      4.23654020E-02
   3.3758202      4.14827876E-02
   3.3774467      4.23654020E-02
   3.8101692      4.14827876E-02
   4.0765743      4.06001769E-02
   4.1164150      4.14827876E-02
   4.6916423      4.23654020E-02
   4.7401137      4.14827876E-02
   4.7472363      4.06001769E-02
   4.7605085      3.97175625E-02
   5.0653272      3.88349518E-02
   5.2267909      3.79523374E-02
   5.4629498      3.88349518E-02
   5.6114931      3.97175625E-02
   5.8645940      3.88349518E-02
   6.1321406      3.79523374E-02
   7.0018907      3.70697267E-02
   7.0136433      3.61871123E-02
   7.0941596      3.53045017E-02
   7.3412104      3.61871123E-02
   7.7903328      3.53045017E-02
   7.8169360      3.61871123E-02
   7.8546553      3.53045017E-02
   7.9018941      3.44218872E-02
   8.1020765      3.53045017E-02
   8.3637762      3.44218872E-02
   8.3789377      3.53045017E-02
   8.3850956      3.44218872E-02
   8.4659805      3.53045017E-02
   8.6406565      3.44218872E-02
   9.1602497      3.35392766E-02
   9.5126934      3.44218872E-02
   9.5659409      3.35392766E-02
   9.6208906      3.44218872E-02
   10.068051      3.35392766E-02
   10.073147      3.26566622E-02
   10.079242      3.17740515E-02
   10.348970      3.08914389E-02
   10.710510      3.00088264E-02
   11.170158      2.91262139E-02
   11.433125      3.00088264E-02
   11.438573      2.91262139E-02
   11.490489      2.82436013E-02
   11.502061      2.73609888E-02
   11.911631      2.64783762E-02
   11.923972      2.55957637E-02
   12.083924      2.64783762E-02
   12.130514      2.73609888E-02
   12.137290      2.64783762E-02
   12.141054      2.55957637E-02
   12.247766      2.47131512E-02
   12.294354      2.55957637E-02
   12.700389      2.47131512E-02
   12.771054      2.38305386E-02
   12.815482      2.29479261E-02
   12.872848      2.20653135E-02
   13.487138      2.29479261E-02
   13.787945      2.20653135E-02
   13.827477      2.11827010E-02
   14.236495      2.03000885E-02
   14.346702      2.11827010E-02
   14.623212      2.20653135E-02
   14.703749      2.11827010E-02
   14.901707      2.20653135E-02
   15.209437      2.11827010E-02
   15.309561      2.03000885E-02
   15.667452      1.94174759E-02
   16.002531      2.03000885E-02
   16.093031      1.94174759E-02
   16.249840      1.85348634E-02
   16.303350      1.76522508E-02
   16.417393      1.67696383E-02
   16.823339      1.76522508E-02
   17.105909      1.85348634E-02
   17.542431      1.76522508E-02
   17.746660      1.85348634E-02
   18.020500      1.76522508E-02
   18.223364      1.85348634E-02
   18.569818      1.76522508E-02
   18.688398      1.85348634E-02
   18.998394      1.94174759E-02
   19.194658      1.85348634E-02
   19.340593      1.76522508E-02
   20.630655      1.85348634E-02
   20.686426      1.94174759E-02
   21.427841      2.03000885E-02
   21.812359      2.11827010E-02
   22.040775      2.20653135E-02
   22.101879      2.29479261E-02
   22.689545      2.38305386E-02
   23.007008      2.47131512E-02
   23.576069      2.55957637E-02
   23.592693      2.47131512E-02
   24.679930      2.38305386E-02
   26.052109      2.29479261E-02
   26.585278      2.20653135E-02
   26.829603      2.11827010E-02
   27.073536      2.20653135E-02
   27.286077      2.11827010E-02
   27.309969      2.03000885E-02
   27.372736      1.94174759E-02
   27.810184      1.85348634E-02
   27.910109      1.76522508E-02
   28.253019      1.85348634E-02
   28.277613      1.76522508E-02
   28.392788      1.67696383E-02
   28.533939      1.76522508E-02
   28.573568      1.85348634E-02
   28.603117      1.76522508E-02
   28.777805      1.85348634E-02
   28.840796      1.94174759E-02
   29.139914      2.03000885E-02
   29.279932      1.94174759E-02
   29.565376      1.85348634E-02
   29.616346      1.76522508E-02
   29.731007      1.67696383E-02
   29.811058      1.58870257E-02
   30.084257      1.50044132E-02
   30.428087      1.41218007E-02
   30.645285      1.32391881E-02
   30.911280      1.41218007E-02
   30.990669      1.50044132E-02
   31.772562      1.58870257E-02
   31.886721      1.67696383E-02
   31.966707      1.58870257E-02
   32.157051      1.50044132E-02
   32.223576      1.58870257E-02
   32.370686      1.67696383E-02
   32.477123      1.76522508E-02
   32.890533      1.67696383E-02
   33.721363      1.76522508E-02
   34.135586      1.85348634E-02
   34.187752      1.76522508E-02
   34.255066      1.85348634E-02
   34.282558      1.94174759E-02
   34.757217      1.85348634E-02
   34.826286      1.76522508E-02
   34.914055      1.67696383E-02
   34.973057      1.58870257E-02
   35.086102      1.67696383E-02
   35.123501      1.58870257E-02
   35.954300      1.50044132E-02
   36.443329      1.41218007E-02
   36.618809      1.50044132E-02
   36.622292      1.58870257E-02
   36.683567      1.67696383E-02
   36.948887      1.76522508E-02
   37.269268      1.67696383E-02
   37.520958      1.76522508E-02
   38.248505      1.85348634E-02
   38.420086      1.76522508E-02
   38.651638      1.67696383E-02
   38.796082      1.58870257E-02
   38.854980      1.67696383E-02
   38.995102      1.76522508E-02
   39.251682      1.67696383E-02
   39.270710      1.76522508E-02
   39.816727      1.67696383E-02
   39.838005      1.58870257E-02
   40.070854      1.67696383E-02
   40.204506      1.76522508E-02
   40.359539      1.67696383E-02
   40.436394      1.76522508E-02
   41.062420      1.67696383E-02
   41.181156      1.76522508E-02
   41.726257      1.85348634E-02
   41.880074      1.76522508E-02
   41.984859      1.85348634E-02
   42.003651      1.76522508E-02
   42.082375      1.67696383E-02
   42.746326      1.58870257E-02
   43.023338      1.50044132E-02
   43.257801      1.58870257E-02
   44.000847      1.50044132E-02
   44.130211      1.41218007E-02
   44.296909      1.32391881E-02
   44.355434      1.23565756E-02
   45.035049      1.14739630E-02
   45.145115      1.05913505E-02
   45.426437      1.14739630E-02
   46.850929      1.05913505E-02
   47.269970      1.14739630E-02
   48.200443      1.05913505E-02
   48.269508      9.70873795E-03
   48.576675      8.82612541E-03
   49.058056      9.70873795E-03
   49.177967      8.82612541E-03
   49.195213      9.70873795E-03
   49.247196      8.82612541E-03
   49.256355      7.94351287E-03
   49.417877      7.06090033E-03
   50.264694      7.94351287E-03
   51.262020      7.06090033E-03
